Image Name,Exudates,Oedema,Vessel Count,Heamotomas,Bifurcations,Clarity,Diabetes Status
2408799a09b2,1,0,14,19,79,1.0,0
240b25a7debe,23,0,13,1,70,0.8299631916895014,0
242fc19be06f,1,0,24,3,98,1.0,0
2463bb04ebc3,3,0,12,7,40,1.0,1
246e4506824a,38,0,10,0,47,1.0,1
247ac63e5510,17,0,11,0,49,1.0,1
247e98aba610,188,0,12,8,58,0.8412708682671466,1
248139c423c4,118,0,9,0,19,1.0,1
248dec89b3a2,124,0,13,0,20,0.8219523945850886,0
24b87f744598,22,0,16,0,61,1.0,1
24b943fe725e,3,0,4,6,23,0.5660855588728477,1
24de56d433cd,2,0,28,7,69,1.0,0
24f271c87e73,585,0,15,0,37,0.5977464527882085,0
24f3e70f0419,31,0,6,0,16,0.5622107142301263,0
25002fe43f92,159,0,14,3,12,1.0,1
252305189b3a,3,0,22,19,98,1.0,0
2532613a584a,10,0,22,8,76,1.0,1
253e96488cfb,0,0,9,0,30,0.8220412253077584,0
254052cf3e48,22,0,5,6,16,0.7195222281297289,1
2585bbc91909,52,0,8,3,34,0.4122688642591305,0
259d30f693b6,4,0,34,5,97,1.0,1
25a0a1e41afd,0,0,10,14,102,1.0,0
25b0e72705a8,13,0,10,3,46,0.7501314465666027,1
25b4080f598b,78,0,8,0,13,1.0,0
25d069089c5e,28,0,25,10,122,1.0,1
25dc1b41ed9c,304,0,11,3,35,0.97990874926688,1
25e9fd872182,0,0,11,2,46,0.8093128297411148,1
2608e1dac5b1,45,0,6,3,17,0.9167953866917508,1
260a455692b5,661,0,10,2,43,0.472068872438755,0
261c6bd63bff,15,0,11,1,50,0.8788934603901681,1
2628305cbb29,5,0,11,0,50,1.0,1
262ad704319c,40,0,20,0,50,1.0,1
263d8851e33b,223,0,13,0,16,1.0,0
26453eb7e989,22,0,12,7,49,1.0,1
26463a5fb949,56,0,8,4,29,0.3592342235491391,1
2665f72e2dd3,32,0,10,0,41,0.5759208212343053,1
266fbefa58fb,4,0,24,2,100,1.0,0
2682e6da9050,274,0,13,0,26,0.3623135590200808,0
26999ebc21de,20,0,3,3,19,1.0,1
269b44e628eb,177,0,6,0,11,0.3729598535779597,1
269f0792f11f,0,0,10,1,20,0.6151546755297349,1
26cd40b57ad1,0,0,24,11,89,1.0,0
26d60db3bbfd,1,0,9,1,86,0.3714320886671302,0
26d9576e8043,27,0,6,0,77,0.6374908183714367,0
26e231747848,49,0,17,0,22,0.8610342317287636,1
26fc2358a38d,3,0,24,4,83,1.0,0
2700754f71e9,9,0,26,0,79,0.681151854729868,1
272d9c043c81,35,0,25,11,100,1.0,1
2735be026d44,58,0,7,1,45,0.9284066091366406,1
274f4de2a59d,36,0,20,1,120,1.0,0
274f5029189b,75,0,8,7,44,0.9940855588728478,1
276b14f72328,7,0,9,1,25,0.5548209530167375,0
2776d70724d3,0,0,14,8,48,0.8162438346079915,1
278aa860dffd,20,0,11,6,37,0.9274210461739808,1
27933cdbe0cc,82,0,15,0,134,1.0,0
27b68863349f,5,0,23,4,45,0.9843519692446115,1
27bab1432f61,0,0,9,4,68,0.8387247147355937,1
27e2be850a99,99,0,11,0,44,1.0,1
27e4c800a449,2,0,10,6,69,0.7522912764304118,1
27f82ada84ac,0,0,10,0,66,0.2749990593431761,0
27fca9f12b3c,4,0,8,8,31,1.0,1
281d7b7c7676,47,0,8,14,56,1.0,1
2821998fc002,4,0,15,11,86,1.0,0
282bc792d23a,0,0,9,7,46,0.7005520428612326,1
283c3aeba594,147,0,8,0,34,0.6860465420637193,0
28503940d10b,3,0,22,0,105,1.0,0
286e9981dd9b,204,0,6,0,37,0.3727719891794416,0
28751f290ba3,19,0,14,5,112,1.0,0
28824d12d31d,16,0,15,10,45,0.9905592409308412,1
289a47dcbb82,304,0,10,0,20,0.5568067563698826,0
28a4d00927b7,26,0,6,0,20,0.1540356855451011,1
28dc010a0780,15,0,26,3,105,1.0,0
28f73575e1f2,105,0,10,0,39,0.796527503987567,0
28f93cad89c5,0,0,20,10,75,1.0,1
28f98cfe3858,5,0,13,4,21,1.0,1
290ecdba359f,2,0,18,4,75,0.9797714612899268,1
29192375ab1b,42,0,21,3,95,1.0,0
291e2ff3d834,60,0,23,0,39,1.0,1
291f581d365e,0,0,15,0,86,1.0,0
2923971566fe,25,0,3,6,24,1.0,0
2927665214e1,60,0,20,3,92,1.0,0
29580bed2f7d,16,0,5,1,15,1.0,1
295fdc964f6e,3,0,20,2,95,0.8309314956443499,1
2967e578939f,43,0,9,0,42,0.2353121523659564,1
2974c6ad1d58,3,0,22,5,74,1.0,0
299086c6d1b5,378,0,11,0,39,0.24896213504894,1
2994f17f58a5,14,0,11,2,39,0.8950424113533189,1
29a13e666266,12,0,15,0,56,1.0,0
29b52f64d2db,18,0,10,0,40,0.5445609586519979,1
29bc0e721cfe,50,0,26,5,68,1.0,1
29d059522fa1,1,0,35,5,78,1.0,0
29f44aea93a4,9,0,11,4,45,1.0,1
29f9e1ac9507,37,0,7,0,49,0.6706510981145966,0
2a08ed6bbcbc,19,0,10,0,26,1.0,1
2a099b247b10,70,0,28,0,100,1.0,1
2a2274bcb00a,215,0,29,5,58,0.6904269284538257,0
2a2a6435f7f3,57,0,20,2,48,1.0,0
2a3378bcfbcc,0,0,4,6,20,0.811447302768803,1
2a3a1ed1c285,7,0,12,2,48,0.3594571183182691,1
2a4520f1f9a3,2,0,30,5,88,1.0,0
2a47e5b21791,2,0,10,9,42,1.0,1
2a5a8b744f08,24,0,9,2,64,0.7187770643327471,1
2a7373eeb352,13,0,19,2,79,0.3870573800662549,0
2a8a9e957a6c,25,0,6,1,43,0.8813605169522719,1
2a93334f663a,1,0,24,7,113,1.0,0
2af1bf226f51,29,0,14,1,32,0.7424571945616353,1
2b074afdf626,0,0,11,5,44,0.887995991983968,1
2b07790a2422,87,0,4,1,36,0.4980509590609791,1
2b10f138e67d,154,0,5,0,15,0.467511594617807,0
2b21d293fdf2,7,0,12,2,48,0.3594571183182691,1
2b2f5a0f880d,146,0,15,0,17,0.8308306408735839,0
2b3a4a81d748,72,0,19,0,178,1.0,0
2b48daf24be0,11,0,9,7,65,1.0,1
2b4c7b5f1f1e,60,0,8,0,86,1.0,0
2b5bb6d33959,187,0,8,0,31,0.7682902948754652,0
2b88cb6e31cd,0,0,11,1,59,0.7640840865404278,1
2ba0b0d9bda2,10,0,18,5,35,0.9266071735307349,1
2bb063318cf1,2,0,14,3,49,0.7491929164451351,1
2bb3c492d6d3,70,0,13,0,35,0.253554997133292,0
2bbcfdc477db,29,0,11,0,16,1.0,1
2bbd1f99ecc3,1,0,7,4,35,0.4068754652161466,1
2bd4d4fbed5c,18,0,25,7,75,1.0,1
2c1d5be654dd,3,0,12,15,43,0.6495645167886794,1
2c2aa057afc5,3,0,7,0,32,0.6334217823401906,1
2c77bf969079,112,0,20,0,48,0.240430340798131,0
2c8101f14723,233,0,2,0,8,0.4639460144779355,0
2c827005b8f8,42,0,24,6,157,1.0,0
2c9dfc270f1b,3,0,11,18,126,1.0,0
2cacdb0dffae,89,0,26,10,126,1.0,0
2cbfc6182ba2,87,0,17,2,56,1.0,1
2cceb07ff706,45,0,8,0,44,1.0,1
2cdcc910778d,59,0,8,0,13,0.710744018649544,0
2cef97083e6f,0,0,13,1,51,0.8572931168459368,1
2cf18033da31,246,0,10,0,23,0.7813152018322359,0
2cfe8703f265,138,0,8,2,44,0.5163366985064671,0
2d04cead4d3a,86,0,15,0,24,0.8130274426403827,0
2d07162a13b1,134,0,13,0,31,0.2848704370506946,0
2d3f4094c08a,60,0,12,0,51,0.7346355568279416,0
2d552318eb07,395,0,5,0,17,0.982905458522543,1
2d558de2cabe,74,0,11,1,30,0.3958323994928633,0
2d7666b8884f,1,0,13,3,47,0.7028065927773915,1
2d870833c0c9,2,0,7,5,50,1.0,1
2d9d97a6e713,114,0,8,0,30,1.0,1
2da82d14e1b7,13,0,11,0,120,1.0,0
2db0cd3e30da,140,0,9,3,50,0.3597798796238876,0
2dc647e00ad3,21,0,12,0,28,0.4193045234251091,0
2dd28ac497d2,5,0,35,0,155,1.0,0
2df07eb5779f,7,0,15,0,51,0.9670343135250092,1
2e26762daed5,2,0,3,7,19,0.799791501370087,1
2e79041ef722,151,0,5,0,9,0.1796323194486431,1
2eba4279e503,42,0,19,1,65,0.9634054580945314,0
2ecbc2e3f239,0,0,15,4,118,0.8008436464766268,1
2ef10194e80d,406,0,7,0,23,0.5014675064414543,0
2ef4a04aed1b,2,0,23,12,83,1.0,0
2ef955d6d9ff,57,0,10,0,56,0.585885076274999,0
2f143453bb71,109,0,14,4,25,0.5111844054018906,0
2f284b6a1940,10,0,8,7,37,0.9207086826714652,1
2f2e1949ad56,2,0,10,2,50,0.8333153654247271,1
2f42e20db938,272,0,11,4,33,0.4609180608066613,1
2f4e81787d9b,2,0,15,2,35,0.8007572696413234,1
2f5c9cdfb333,97,0,12,5,21,0.6953940069619458,1
2f7789c1e046,30,0,7,0,15,1.0,1
2f7fbdcc9a4b,165,0,11,0,40,0.7529710850271973,0
2f81ee5f2926,31,0,11,0,38,1.0,0
2f8d14a7d390,0,0,14,0,44,0.4213979645066892,0
2f9b66784109,29,0,13,2,37,1.0,1
2fb3a8606a77,38,0,12,0,40,1.0,1
2fde69f20585,73,0,23,8,37,0.5966452087849168,1
2fdfb80ea53c,172,0,8,0,46,1.0,0
2fdffb6160a6,8,0,14,3,35,0.8818427876160484,1
2fe06bedb2c4,125,0,12,6,27,1.0,1
2fefb720869a,180,0,11,0,29,0.983021716903194,0
300305ce82d2,2,0,11,2,72,0.6832578626641037,1
30263a7d5609,16,0,9,0,28,0.4214136637960636,0
302bcdb635ff,43,0,8,2,30,0.7836892560631467,1
3044022c6969,8,0,24,4,86,1.0,1
306c841af3fc,337,0,16,2,38,1.0,0
3079490a4b9c,0,0,25,6,82,0.8209353447336158,0
308f7fce6f0d,231,0,14,0,35,0.3250007531797457,1
30941b65348b,22,0,12,0,42,1.0,1
30cab14951ac,55,0,8,2,33,0.6231896445953131,1
30db694bee42,152,0,13,0,43,0.6398792687415648,0
310c27067ac0,41,0,19,4,52,1.0,1
312694ea8e6a,97,0,23,1,55,0.8205350292421577,1
3128eb593012,16,0,3,1,31,0.2884473766050219,1
3132556f5352,1,0,24,4,127,1.0,0
31360e44ac64,0,0,22,3,38,0.2995212464578469,0
31452ad8808c,11,0,12,7,21,0.6274480389350129,1
314862758acf,14,0,5,1,22,1.0,1
315c1a0d87fd,20,0,23,0,93,1.0,0
31616ff6b53b,9,0,8,3,39,1.0,1
3178559fbf57,126,0,15,0,139,1.0,0
318eb706a134,69,0,8,0,14,0.9851352500920209,0
31b5d6fb0256,22,0,15,8,42,0.7321177865935953,1
31cb39681f6a,7,0,5,2,19,0.6630154185922866,1
3206171db5be,65,0,16,4,60,1.0,1
3218a6d8eb2c,0,0,14,10,41,0.6239200032718498,1
3232b34cbe99,6,0,23,3,130,1.0,0
3246f07e65b4,26,0,8,3,33,1.0,1
3254e48c8aa0,1,0,31,1,154,1.0,0
3286073a976e,12,0,10,1,65,0.4219933745041103,0
328d141ed3aa,6,0,31,11,127,1.0,0
32a3eb37ff40,2,0,18,0,42,1.0,1
32d7d360d891,26,0,23,0,88,1.0,0
32ed318235b8,11,0,16,1,67,1.0,0
33105f9b3a04,8,0,10,3,54,0.8251737761236759,1
331121c65e88,137,0,10,1,44,0.4982163510694858,0
331b87d1b9d1,1,0,15,0,55,1.0,1
3323fd59782e,52,0,16,0,168,1.0,0
3325b1fe55d2,121,0,10,0,122,1.0,0
33596a635b53,151,0,9,0,20,1.0,0
33778d136069,147,0,9,5,49,1.0,1
338326891d84,179,0,8,0,25,0.8587803361825692,0
33b893e18eb3,20,0,8,1,23,1.0,1
33b91def2035,74,0,9,0,6,0.9682911946341662,0
33b978734eab,214,0,8,1,35,0.4264253404768721,0
33d72035c27a,99,0,6,0,14,1.0,0
33e7bf536fc5,210,0,12,1,24,0.7535752161114404,0
33e8e26a75d4,16,0,12,3,52,1.0,1
33ffddea8c6e,2,0,19,20,95,1.0,1
3402124408ea,41,0,16,1,105,1.0,1
3428230bf1bd,40,0,7,4,85,1.0,1
342edf9b889d,25,0,11,1,67,0.665291071939798,0
3435fd8675a2,124,0,15,3,69,1.0,1
345b1f0abbba,81,0,15,4,45,0.504992229444812,0
3461dc601cc2,188,0,6,5,36,0.7275875833946108,1
34723fae6475,18,0,10,0,51,0.8811799108420924,1
348598d01e18,27,0,14,1,43,1.0,0
3486f7096276,151,0,7,2,18,1.0,0
349f3c0ac83e,38,0,15,0,41,0.4358302243267041,1
34a7dbd3f05c,246,0,13,0,29,0.5714249723937671,0
34acae864963,122,0,10,0,14,1.0,0
351e842842a2,396,0,14,0,33,0.3785802976628811,0
352e4a939242,252,0,9,7,22,1.0,1
35362d43e753,93,0,10,1,100,0.9604655445104284,0
354b8911d6ed,2,0,13,8,58,1.0,1
356304d15a5c,77,0,16,4,58,1.0,0
35777eb7859d,594,0,13,5,61,0.6496846704513569,0
357f02a779d7,2,0,17,2,123,1.0,0
3580a545016d,34,0,34,2,112,1.0,0
358d2224de73,1,0,7,1,49,0.7154477935462762,1
3599029efeb3,677,0,20,1,47,0.3463678973806838,0
359bab5d784b,11,0,29,0,88,1.0,0
35aa7f5c2ec0,0,0,3,5,49,0.7522370455196107,1
35ac70c0d08f,17,0,17,8,139,1.0,0
35beb47fe159,54,0,29,5,71,1.0,0
35cd9832fc0a,3,0,26,8,102,1.0,0
35d6c4c50072,0,0,9,6,54,1.0,1
35df2bc6ae95,50,0,27,0,135,1.0,0
3601dac9bed7,16,0,21,0,64,0.7148823921866218,0
36041171f441,19,0,26,0,49,1.0,1
360832d84ce0,6,0,9,4,42,0.5138858942374545,0
362c4a96cebb,1,0,13,1,49,0.6718232383133614,1
365f8c01d994,5,0,17,1,91,1.0,1
36677b70b1ef,8,0,12,3,82,1.0,1
367c7049929c,3,0,29,8,125,1.0,1
36865bbc64d6,1,0,5,6,42,0.339865690564803,1
369229040a34,31,0,27,0,122,1.0,0
3694e8c8e09a,5,0,14,0,26,0.5764229375835385,0
36a1e3c780a0,4,0,12,2,65,1.0,1
36b5b3c9fb32,203,0,16,15,48,0.7353296816699622,1
36e4b704b905,1,0,12,0,57,0.3850831458836039,0
36ec36c301c1,49,0,17,0,22,0.8610342317287636,1
370f575adb23,28,0,21,2,97,1.0,0
3710ff45299c,29,0,29,0,119,1.0,0
3730c322d35b,43,0,7,0,52,1.0,0
3732de8b416f,244,0,18,11,42,0.6356833057314966,0
374535e0adb8,105,0,12,3,19,0.8908443008465912,1
3748349334f6,0,0,10,1,35,1.0,1
378963f9df22,17,0,10,6,53,0.8709919430698131,1
3796af4d987a,71,0,6,0,17,0.3330430006093819,1
37c4dfe03aba,50,0,21,0,56,1.0,1
37c523296d42,1,0,27,13,147,1.0,0
37de05ef12a5,5,0,8,0,60,0.7936588278598012,1
38055d8b9f08,273,0,6,0,48,1.0,1
3810040096cb,67,0,12,0,52,1.0,1
3823acc4e464,209,0,5,0,29,0.6987939961555765,0
382752f6694a,84,0,12,0,48,1.0,1
38373431d996,326,0,8,0,44,0.5562774528649135,0
383e72af1955,40,0,14,3,72,1.0,1
384631079d1e,0,0,8,11,63,0.7569627418101509,1
38487e1a5b1f,40,0,2,0,37,0.8314061592572901,1
384db24ebbd7,30,0,15,0,85,1.0,0
384e6c915722,105,0,15,0,33,0.474346487560377,0
387138ddf43d,1,0,15,1,80,0.3496364974847654,0
388279491b5d,126,0,9,0,54,0.936731422027729,0
388f12e8df0b,8,0,4,0,70,1.0,1
389552047476,5,0,28,11,82,1.0,0
38b9bb961847,4,0,20,4,56,0.8351429022101677,1
38c7153457e2,3,0,24,11,106,1.0,0
38e0e28d35d3,2,0,17,1,89,1.0,1
38e111cac46f,12,0,11,9,71,0.7616859842133247,1
38f1901f214a,112,0,10,0,37,0.5626834953130752,0
38fe9f854046,28,0,14,5,46,0.9349389391026952,1
3908b3cfd620,13,0,19,2,90,1.0,0
39134907127a,5,0,24,0,60,0.8773039139503496,1
393fa5a023a5,12,0,13,0,127,0.9251050633508582,0
39923b29988a,25,0,5,1,18,0.9004755633716411,1
39aa3cd93c50,35,0,15,4,53,0.696861263851819,1
39b5b05d6cd9,5,0,11,4,35,0.6399316560664855,1
39f8935185e6,1,0,24,6,106,1.0,0
39fd8ef3a45c,3,0,21,0,108,1.0,0
3a122851e526,8,0,36,3,73,1.0,1
3a1d3ce00f0c,0,0,15,1,72,0.3316238190667048,1
3a1ecf5e2839,17,0,11,0,34,0.978608809455646,1
3a4cfea0a766,23,0,27,22,107,1.0,0
3a61e690f4bb,16,0,6,2,38,1.0,1
3a643599f852,14,0,8,0,26,0.3067942415443131,0
3a6e9730b298,19,0,4,1,14,0.230271944144766,1
3aa2b1ce6700,17,0,14,3,50,1.0,1
3abac0961bfd,31,0,26,0,131,1.0,0
3ac3fbfca7d4,4,0,18,0,42,1.0,1
3ac92ac3d65a,102,0,11,0,40,0.7532557359617194,0
3af9aaa880e9,4,0,22,3,88,1.0,0
3b018e8b7303,52,0,23,8,37,0.5216395274880457,1
3b0190bbe615,3,0,19,2,115,1.0,0
3b10191dfd25,18,0,19,1,70,0.5191611795018609,0
3b185ac445d0,24,0,10,4,36,1.0,1
3b232b394e4f,133,0,14,0,67,1.0,1
3b2b91590590,0,0,31,16,115,1.0,0
3b4a5fcbe5e0,12,0,10,3,29,0.4825411639605741,1
3b58b02c89ed,12,0,14,4,53,1.0,1
3b5dffe159b6,3,0,22,3,158,1.0,0
3b73a3a4a734,5,0,12,0,40,1.0,1
3b9817a39adf,89,0,20,0,140,1.0,0
3b9c1f42c2f2,0,0,11,4,35,1.0,1
3bf2deaa5ef0,3,0,27,6,113,1.0,0
3bf3085ac167,22,0,22,1,94,1.0,0
3c1efa38d0da,58,0,12,2,30,0.2561061449766671,1
3c28fd846b43,125,0,17,0,140,1.0,0
3c311c9109b0,0,0,15,10,64,0.8148272054312707,1
3c326543fff6,181,0,4,0,12,1.0,0
3c42512c81e0,6,0,18,18,98,1.0,0
3c53198519f7,0,0,11,3,40,0.6668550979510041,1
3c726de3ee90,3,0,11,5,57,1.0,1
3c72f580d4ba,42,0,26,2,91,0.9556406704747272,1
3c78bfca247b,13,0,17,6,30,1.0,1
3c9529918097,122,0,21,0,102,1.0,0
3ca12e02dd4e,99,0,38,0,117,1.0,0
3ca637fddd56,12,0,10,3,29,0.4825411639605741,1
3ca8be3b40d6,194,0,11,0,18,0.5898462230583617,0
3cab32dd6ef9,16,0,30,0,129,1.0,0
3ccf96c1dd6d,23,0,24,6,46,0.9688335855384238,1
3cd801ffdbf0,24,0,22,0,49,0.6455625536787861,1
3cd9713c0ecb,2,0,27,0,55,1.0,0
3cdda8b3df19,0,0,13,2,66,0.85650869085109,1
3cdef7c591cc,59,0,9,0,41,0.6255550284241953,0
3ce2f8a77a32,40,0,9,1,21,0.5143657110138645,0
3d2ecffe0386,46,0,13,0,28,0.8986636129401661,0
3d3e288d490e,41,0,10,5,16,0.7720337818494131,1
3d663a6a50a3,6,0,5,6,31,0.5710161547584965,1
3dbc90c7ee7d,56,0,15,2,43,1.0,1
3dbfbc11e105,2,0,12,12,49,0.6568218068790642,1
3ddb86eb530e,54,0,21,10,39,0.5220784476887973,1
3de8ad4151e1,12,0,11,0,39,0.7279586928959961,1
3dec415b188a,108,0,15,0,179,1.0,0
3dfc50108072,54,0,4,0,19,1.0,1
3e1f8fecb06f,25,0,15,5,41,0.4618558750153367,1
3e3a3955b9c5,30,0,15,1,73,1.0,1
3e61703b5ab2,67,0,8,0,19,0.4056243098441781,0
3e6bfc4d5c65,115,0,6,3,23,0.4697159042700146,1
3e86335bc2fd,2,0,8,5,44,0.5098610281788066,1
3ee17aa12e46,2,0,10,5,55,0.8839348901885404,1
3ee4841936ef,96,0,13,0,51,1.0,1
3f0d3629d69e,341,0,12,0,25,0.6561716903194144,0
3f3de2a6b0f5,8,0,12,13,35,0.6687790098673816,1
3f44d749cd0b,28,0,3,1,29,1.0,0
3f47f83217b5,2,0,10,13,60,1.0,1
3f49f8d100e9,74,0,10,3,19,0.3994505419104767,1
3f5b4c2948e8,78,0,19,1,81,1.0,1
3f6bccf21ce8,1,0,22,5,112,1.0,0
3f6c627e2ff2,104,0,31,0,138,1.0,0
3f73c91b7e32,57,0,9,0,50,1.0,1
3f752fcccec0,23,0,12,0,57,1.0,1
3f82631e9080,85,0,3,0,22,0.76199631916895,0
3f8d5c940ba4,24,0,17,2,57,1.0,1
3f98be586fe3,61,0,27,3,61,0.9272278602539524,0
3fa4f4d77177,1,0,19,10,71,0.8640241298924378,1
3fc219927a97,34,0,15,5,115,1.0,1
3fd45879afe6,0,0,8,9,64,0.9877090116112276,0
3fd7df6099e3,1,0,10,2,71,0.4371415484029283,1
3fe282197c1c,135,0,7,0,22,1.0,0
3ffa14d60b24,1,0,8,0,18,1.0,1
40140a925c43,59,0,22,0,79,1.0,1
401fdfd0db07,12,0,24,1,100,1.0,0
4029d70e9d8a,26,0,5,3,20,0.6548002126702384,1
4036471a1bb7,432,0,8,0,36,0.4020823688192712,0
404ede327e98,42,0,5,0,22,0.933509222526686,0
405085b53d7b,27,0,20,3,147,1.0,0
40527a5e95dd,4,0,15,3,72,1.0,1
405b4f78658f,37,0,25,8,64,0.5710318596376426,1
408ea9d5e082,75,0,11,3,24,0.3850968876528567,1
40c24aded50c,45,0,11,0,115,1.0,0
40dd4e6e4444,90,0,9,0,28,0.888900985644759,0
40e9b5630438,11,0,5,5,20,0.8732816653715594,1
41345cec5957,0,0,15,3,31,0.311481820784426,0
4134b290f5f3,38,0,27,12,55,1.0,0
4145dcb25053,91,0,13,0,29,0.6383472250623696,0
4158c340fa49,324,0,23,0,48,0.3549195629993847,0
415d5c5e785f,67,0,28,1,129,1.0,0
415f2d2bd2a1,47,0,28,8,100,1.0,0
417f408ee8e0,55,0,17,0,28,0.1962732637483213,1
4189d4e631ec,55,0,19,1,42,0.8790915708968958,1
419406328dcd,0,0,23,3,74,0.7435328616416507,1
41960d5f58c2,58,0,9,4,59,1.0,0
41ab357d103f,66,0,8,0,19,0.5742302564312298,0
4205e9deb058,204,0,12,0,84,0.8621783934713241,0
4210809074c1,0,0,30,9,129,1.0,0
423abbaa5fad,0,0,6,1,26,0.4787307676577645,1
4242c0d87f57,85,0,15,4,33,0.6434104000085972,1
4246ed634f25,30,0,14,0,43,1.0,1
4276b82e4489,133,0,8,0,36,0.7607778004989572,0
4289af3afbd2,5,0,23,0,69,1.0,1
4294a14c656a,27,0,20,1,50,1.0,1
42985aa2e32f,34,0,10,0,52,0.9764957670442928,0
42a67337fa8e,277,0,13,0,35,0.4342646716169532,1
42a850acd2ac,28,0,15,6,66,1.0,1
42af7282349b,0,0,3,0,12,0.4560217435152689,0
42b08dca9b2f,13,0,3,5,16,0.8457201750439656,1
42b93b574f23,3,0,11,3,47,0.9868451091803768,1
42b9c1977681,2,0,24,5,114,1.0,0
42c65af5ab16,50,0,15,6,54,0.5980086704020285,0
42cc993f23a9,95,0,9,0,23,0.5155071311695443,1
4318b6adeb97,142,0,9,0,32,0.8959563208048751,0
4350a1b2f3cb,2,0,16,3,59,0.9998744140321456,0
435414ccccf7,142,0,7,0,41,0.9790388941147602,0
435d900fa7b2,139,0,20,2,53,1.0,1
4360a112db10,0,0,7,3,28,0.5137622183141793,1
436e1793d240,42,0,11,2,16,0.3490566246361112,1
436e7a7af761,299,0,2,0,7,1.0,0
436fa3fd145a,132,0,8,2,59,0.3990910801194225,0
437900a99871,61,0,14,1,33,0.3395681392859856,1
437cbec4a3f8,41,0,22,2,56,1.0,1
43823561c3f0,81,0,6,0,14,0.9736751871089117,0
4384fa687afa,3,0,17,3,84,0.8738544844791625,1
4393c5bc576a,0,0,11,5,27,0.3352329966054558,1
43bc7c066dfb,56,0,20,0,259,1.0,0
43ddd0ab0cc4,0,0,23,4,65,0.8120627377203385,1
43e9c66eb0f3,2,0,13,1,46,0.779447924651886,0
43f22d1be8dd,124,0,17,0,50,0.836951944705738,0
43fb6eda9b97,2,0,9,0,40,0.6030478099055253,1
4403538fb50f,5,0,18,0,125,1.0,0
4409965eb2a4,248,0,18,0,106,1.0,0
441117562359,7,0,15,3,59,1.0,1
441848e0f308,7,0,15,0,35,0.433808514989162,0
441affbe99aa,80,0,15,3,56,1.0,1
44271f3cb18f,123,0,11,1,35,0.6444482434256268,0
445a8a6da55c,4,0,26,0,90,1.0,0
4462fba1d2a1,1,0,4,3,83,1.0,1
4464bb62bf20,2,0,27,8,59,0.7235732089444198,0
4478b870e549,19,0,7,0,37,1.0,1
44855f666225,102,0,12,9,42,0.9175133866232256,1
44878f34e31f,9,0,27,3,98,1.0,0
4489d421e5aa,4,0,19,2,85,0.7719661363543413,1
44976c3b11a6,572,0,8,1,25,0.5878608081448193,0
44a4d04162cc,15,0,18,1,97,1.0,0
44a86263117b,88,0,30,0,120,1.0,0
44c869174e3a,0,0,14,0,42,1.0,1
44e0d56e9d42,0,0,9,2,60,0.9115002249396752,1
44e951e45dca,5,0,15,0,51,1.0,1
44ecf3f4efa5,3,0,13,4,57,0.7276620179133778,1
44f4ae58990e,69,0,6,0,60,1.0,1
44f7f3ef9d50,65,0,14,5,52,0.297704375804587,0
4528fbbd43a3,2,0,26,7,119,1.0,0
45369821d6a3,1,0,28,12,98,1.0,0
453a1e2754b2,23,0,19,1,45,1.0,1
453d553b0a94,40,0,5,5,40,0.6535260725532698,1
454792eb6e05,298,0,16,0,45,1.0,0
454a944eb557,81,0,8,0,20,0.8036426322031818,0
4554062fa836,19,0,5,0,28,0.625182475261143,0
45693d027798,1,0,25,3,130,1.0,0
457c7c927e27,74,0,13,3,40,0.3493036631342653,1
45ae04cfde5d,56,0,14,1,43,1.0,1
45c39ab9e797,161,0,23,0,44,0.3957886947609502,1
45e4b7eada54,12,0,13,3,62,1.0,1
460893cd86e3,24,0,15,3,55,1.0,1
461fa5292fda,1,0,27,10,70,1.0,0
462937ece243,35,0,32,3,141,1.0,0
465c618f7b23,25,0,17,1,53,1.0,1
4661006f3ba6,2,0,7,6,80,0.878233528281052,1
467b7d9d811c,13,0,20,4,46,0.784518179215574,1
4689b739d240,17,0,20,10,55,0.9038170217986994,1
46923eea9a4e,1,0,14,12,48,0.825332379043802,1
46acc506fa61,52,0,13,1,161,1.0,0
46c1548d730e,33,0,7,3,18,0.4277117233550816,1
46cdc8b685bd,4,0,11,3,81,0.638091529998773,1
46d3316c4857,1,0,19,10,56,0.4663928673673878,1
46f56c38051f,32,0,21,7,89,1.0,1
4704dbb59536,273,0,12,0,37,0.5110235982168418,0
4731e708ede3,35,0,6,0,11,0.7252502556132673,0
475300735b7f,11,0,22,3,148,1.0,0
47536db39f00,199,0,13,8,18,0.6183980256319385,0
475c7ded0f7a,0,0,5,7,47,1.0,1
478fc46eaa49,43,0,20,9,77,1.0,0
47b756014447,18,0,14,0,31,1.0,1
47d1603a555b,71,0,19,0,46,1.0,1
47e51065b819,5,0,10,7,48,0.8171510367674124,1
4818672273af,2,0,12,7,73,0.8097820948018486,1
482088e6be44,424,0,10,0,43,0.7360988098646272,0
4826d10030b3,158,0,12,2,84,1.0,0
484dbeb9bf2a,164,0,9,0,39,0.6889639687538343,0
48543037d0b3,84,0,16,0,45,1.0,1
4860f7813654,103,0,10,0,62,0.2495439136691543,0
486e852a3b4d,6,0,12,0,69,0.5368113369596336,0
48a45619d1a3,53,0,11,0,32,0.8598334628440554,0
48afe8c47454,2,0,26,6,99,0.9610607337123226,1
48c49f662f7d,18,0,13,2,50,0.4949890802012187,1
48c72dec46e5,54,0,27,2,98,1.0,1
48fda42bd5d4,7,0,18,8,44,0.9507510531266616,1
